https://members.bhpchamber.org/list/ql/advertising-media-1, The Relocation Guide of the Triad,2435 Lynn Road,Raleigh ,NC,27612,(336) 350-1718,http://Www.relocationguide.biz
https://members.bhpchamber.org/list/ql/advertising-media-1,Think Creative Inc.,1011 E. Colonial Drive,Orlando,Florida,32803,(407) 896-5757,http://www.thinkcreativeinc.com
https://members.bhpchamber.org/list/ql/advertising-media-1,Triad Business Journal,101 S. Elm St,Greensboro,NC,27401,(336) 370-2906,https://www.bizjournals.com/triad/
https://members.bhpchamber.org/list/ql/advertising-media-1,Wayne Rutherford Consulting Services,2405 addison blvd,high point,North Carolina,27262,(336) 899-6555,
https://members.bhpchamber.org/list/ql/arts-culture-entertainment-3,Creative Sound and Lighting (CSL),1585 Gable Street,High Point,NC,27260,(336) 899-7635,http://creativesoundandlighting.com/
https://members.bhpchamber.org/list/ql/arts-culture-entertainment-3,Dive Bar High Point,312 N ELM ST,HIGH POINT,NC,27262,(336) 749-1449,http://www.divebarhighpoint.com
https://members.bhpchamber.org/list/ql/arts-culture-entertainment-3,High Point Arts Council,121 S. Centennial Street,High Point,NC,27260,(336) 889-2787,http://www.highpointarts.org
https://members.bhpchamber.org/list/ql/arts-culture-entertainment-3,"High Point Community Theatre, Inc.",P.O. Box 1152,High Point,NC,27261,(336) 882-2542,http://www.hpct.net
https://members.bhpchamber.org/list/ql/arts-culture-entertainment-3,KEITH BYRD ENTERTAINMENT,365 Tortoise Lane,Winston-Salem,NC,27127,(336) 816-4404,http://www.keithbyrdmusic.com
https://members.bhpchamber.org/list/ql/arts-culture-entertainment-3,"M.A.D, Inc (Math Arts Designs)",P.O.BOX 1112,High Point,NC,27261-1112,(336) 689-7643,http://www.madcenter.org
https://members.bhpchamber.org/list/ql/arts-culture-entertainment-3,My Little Taste Buds,PO Box 1514,Jamestown,NC,27282,(336) 417-2313,http://www.mylittletastebuds.com
https://members.bhpchamber.org/list/ql/arts-culture-entertainment-3,North Carolina Zoological Society,4403 Zoo Parkway,Asheboro,NC,27205,(336) 879-7250,http://www.nczoo.com
https://members.bhpchamber.org/list/ql/arts-culture-entertainment-3,Piedmont Opera Inc,636 Holly Ave,Winston Salem,NC,27101,(336) 725-7101,http://www.piedmontopera.org
https://members.bhpchamber.org/list/ql/arts-culture-entertainment-3,Southeast Casino Parties,"303 S. Broad St Winston Salem, NC 27101",Winston-Salem,NC,27101,(336) 858-3058,https://se-casinoparties.com/?gad_source=1&gbraid=0AAAAAD-Q4nXpC7HfeW2Fs8PT2zXw36Wum&gclid=Cj0KCQjwi
https://members.bhpchamber.org/list/ql/arts-culture-entertainment-3,The Art Gallery at Congdon Yards,"400 W English Rd, Suite #151",High Point,NC,27262,(336) 887-2137,http://www.tagart.org
https://members.bhpchamber.org/list/ql/arts-culture-entertainment-3,Treasure Heart Creative,3206 Forestview Drive,High Point,NC,27260,(336) 471-9095,http://www.yolandagrierart.com
https://members.bhpchamber.org/list/ql/arts-culture-entertainment-3,Wyndham Championship,3211 Forsyth Drive,Greensboro,NC,27407,(336) 379-1570,http://www.wyndhamchampionship.com
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,Ilderton Dodge Chrysler Jeep Ram,701 South Main Street,High Point,NC,27260,(336) 822-8717,http://www.ilderton.com
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,Vann York Auto Group,422 Eastchester Drive,High Point,NC,27262,(336) 841-6200,http://www.vannyorkauto.com
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,Advance Auto Parts,1401 N. Main St.,High Point,NC,27262,(336) 882-0204,http://www.advanceautoparts.com
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,Autobell Car Wash,120 Westchester Drive,High Point,NC,27262,1-800-582-8096,http://www.autobell.com
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,"Automotive Fasteners, Inc",2201 West Green Drive,High Point,NC,27260,(336) 841-6444,
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,Bentley High Point,1730 North Main Street,High Point,NC,27262,(336) 884-1100,http://www.bentleyhighpoint.com
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,Carolina Hyundai Kia of High Point,2431 North Main St,High Point,NC,27262,(336) 884-7000,
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,"Crescent Ford, Inc",100 Old Winston Road,High Point,NC,27262,(336) 869-2181,http://www.crescentford.com
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,Cromer Auto Repair,1414 English Road,High Point,NC,27262,(336) 884-1723,
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,"East Coast Wagens, LLC",2334 W English Road,High Point,NC,27262,(336) 307-3232,http://www.eastcoast-autowerks.com
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,"Five Points Motor Company, Inc",800 Greensboro Road,High Point,NC,27260,(336) 883-8902,
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,Mark Norcross,1049 Rockford Road,High Point,NC,27262,(336) 210-8727,
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,Riding High Harley-Davidson,3036 NC HWY 68,High Point,NC,27265,(336) 273-1101,http://https://www.ridinghighharleydavidson.com/
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,"Syntec Seating Solutions, LLC      A Takata Company",200 Swathmore Avenue,High Point,NC,27262,(336) 861-9023,http://www.syntecseating.com
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,Take 5 Oil Change,2207 North Main St,High Point,North Carolina,27262,(336) 781-0908,http://www.take5oilchange.com
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,The Classic Wash,2203 E Gate City Blvd.,Greensboro,NC,27401,(518) 375-9511,
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,Tidal Wave Auto Spa of High Point,"3898 Brian Jordan Place,",High Point,NC,27265,(706) 646-7753,http://www.tidalwaveautospa.com
https://members.bhpchamber.org/list/ql/automotive-aircraft-marine-4,Volvo Trucks North America,7900 National Service Road,Greensboro,NC,27409,(336) 393-2393,http://www.volvo.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Business High Point - Chamber of Commerce,400 W. English Rd,High Point,NC,27262,(336) 882-5000,http://www.highpointchamber.org
https://members.bhpchamber.org/list/ql/business-professional-services-5,Old Dominion Freight Line,500 Old Dominion Way,Thomasville,NC,27360,(336) 889-5000,http://www.odfl.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Piedmont Federal Savings Bank,3870 John Gordon Lane,High Point,NC,27265,(336) 770-1080,http://piedmontfederal.bank
https://members.bhpchamber.org/list/ql/business-professional-services-5,A Cleaner World,2019 Easterchester Dr,High Point,NC,27265,(336) 841-4188,http://www.acleanerworld.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,ABS The Clean Machine,3710 Rockingham Road South,Greensboro,NC,27407,1-336-856-0032,http://www.absducts.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Accounting & Tax Services of the Triad,1701-F N. MAIN STREET,HIGH POINT,NC,27262,(336) 254-5677,
https://members.bhpchamber.org/list/ql/business-professional-services-5,Acquire Personnel and Payroll Solutions,1921 Longburn Dr.,Kernersville,North Carolina,27284,3364489892,
https://members.bhpchamber.org/list/ql/business-professional-services-5,ActionCOACH Business Growth Partners,PO Box 238,Montreat,NC,28757,(828) 707-1274,http://ncbusiness.coach
https://members.bhpchamber.org/list/ql/business-professional-services-5,Acts Solutions,1801 Overlook Pt,High Point,North Carolina,27265,(336) 708-0782,https://theactssolutions.com/
https://members.bhpchamber.org/list/ql/business-professional-services-5,Aesthetic Images Photography,1117 West Cornwallis Drive,Greensboro,NC,27408,(336) 275-9797,http://www.AestheticImages.net
https://members.bhpchamber.org/list/ql/business-professional-services-5,AJOY Consulting LLC,111 W Lewis St,Greensboro,NC,27406,(925) 494-2569,http://www.ajoy2consult.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Allen Industries,6434 Burnt Poplar Road,Greensboro,NC,27409,(336) 841-6411,http://www.allenindustries.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,"Alpine Graphic Apparel, Inc","2640 Willard Dairy Road, Suite 116",High Point,NC,27265,(336) 884-6035,http://www.alpinegraphicapparel.com/
https://members.bhpchamber.org/list/ql/business-professional-services-5,ALT HR Partners,3200 Northline Ave,GREENSBORO,NC,27408,(336) 965-2827,http://www.ALTHRPartners.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Archdale Thomasville Locksmiths,112-C National Highway,Thomasville,NC,27360,(336) 476-3881,
https://members.bhpchamber.org/list/ql/business-professional-services-5,Aubor Group,410 W English Rd,High Point,NC,27262,(336) 697-6545,http://www.auborgroup.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Better Business Bureau of Central N.C.,1617 NC-66 S,Kernersville,NC,27284,(336) 852-4240,http://www.greensboro.bbb.org
https://members.bhpchamber.org/list/ql/business-professional-services-5,"Black Luxe & Company, LLC",#1069 265 Eastchester Drive,High Point,NC,27262,(336) 283-5042,http://www.blackluxeco.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,BluSky Restoration,504 A Radar rd,Greensboro,NC,27410,(743) 258-8837,https://www.goblusky.com/
https://members.bhpchamber.org/list/ql/business-professional-services-5,Burchette Sign ,8705 Triad Dr,Colfax,NC,27235,(336) 996-6501,http://www.burchettesign.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Burchette Sign Corporation,PO Box 56,Colfax,NC,27235,(336) 996-6501,http://www.burchettesign.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,"C & T Durham Logistics, Inc",3720 Williams Dairy Road,Greensboro,NC,27406,(336) 685-9990,
https://members.bhpchamber.org/list/ql/business-professional-services-5,"C. Moses Consulting, LLC",4123 Quarterstaff Ct,High Point,NC,27265,(336) 580-8481,http://www.cmosesconsult.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,CBIZ Human Capital Management,4194 Mendenhall Oaks Pkwy,High Point,NC,27265,(336) 442-2199,http://www.cbiz.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Change Often - Social Innovation Firm,410-B321 W. English Road,High Point,NC,27262,(336) 287-8725,http://www.changeoftenllc.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,"CleaNet, Inc.",2640 Dandelion Drive,High Point,NC,27265,(336) 558-3421,http://www.cleanetinc.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Cohab Space,1547 West English Road,High Point,NC,27262,1-336-410-3484,http://COHAB.SPACE
https://members.bhpchamber.org/list/ql/business-professional-services-5,Colonial LLC,536 Townsend ,High Point,NC,27261,(336) 434-5600,
https://members.bhpchamber.org/list/ql/business-professional-services-5,"Cranford Silk Screen Process, Inc",7066 Mendenhall Road,Archdale,NC,27263,(336) 434-6544,http://www.cranfordsilkscreen.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,CRG Corporation,"4000 Piedmont Parkway, Suite 300",High Point,North Carolina,27265,3368129855,http://www.getcrg.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Davidson Group HR Solutions,110 Grey Beard Ct,High Point,NC,27265,(616) 265-9587,http://www.davidsongrouphr
https://members.bhpchamber.org/list/ql/business-professional-services-5,Dynamic Images International LLC,5710 W Gate City Blvd,Greensboro,NC,27407,(336) 905-6536,
https://members.bhpchamber.org/list/ql/business-professional-services-5,Edward Jones,"10564 North Main Street, Suite A",Archdale,NC,27263,(336) 434-6696,http://www.edwardjones.com/mark-grantham
https://members.bhpchamber.org/list/ql/business-professional-services-5,EF Training & Consulting,1480 Cantwell Ct,High Point,NC,27265,(336) 419-9319,http://ericathetrainer.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Fastsigns,1305 North Main Street,High Point,NC,27262,(336) 887-2923,http://www.fastsigns.com/250
https://members.bhpchamber.org/list/ql/business-professional-services-5,Flake Enterprise LLC,941 Caslon Way #103,Landover,MD,20785,1-301-549-0662,http://www.letishaflake.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,FocalPoint of The Piedmont,3526 Huntingridge Drive,High Point,NC,27265,(336) 485-6478,http://flemmingjohnson.focalpointcoaching.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Get Wright Services LLC,111 W Lewis St ,Greensboro ,NC,27262,(336) 303-0468,http://n/a
https://members.bhpchamber.org/list/ql/business-professional-services-5,Gold Standard Professional Cleaning,7544 SunnyVale dr.,High Point,NC,27265,(336) 471-8985,http://www.gsprocleaning.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Goodwill Industries of Central North Carolina,1235 S. Eugene Street,Greensboro,NC,27406,(336) 275-9801,http://www.triadgoodwill.org
https://members.bhpchamber.org/list/ql/business-professional-services-5,Graham Personnel Services,424 Gallimore Dairy Rd.,Greensboro,NC,27409,(336) 288-9330,http://www.grahamjobs.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Guilford Works,Guilford Cty Workforce Develop. Bd.,Greensboro,NC,27407,(336) 373-8041,http://www.guilfordworks.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Helping Hands Cleaning Services of the Triad LLC,1704 Woodridge Avenue,Greensboro,NC,27405,(336) 340-5478,http://www.helpinghandscstllc.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Humana,1045 Hanes Mall Blvd,Winston-Salem,NC,27103,(336) 453-9668,http://www.humana.com/mporter
https://members.bhpchamber.org/list/ql/business-professional-services-5,International Minute Press,1001 Phillips Avenue,High Point,NC,27262,(336) 854-1551,http://highpointimp.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,"Isurity, Inc",P. O. Box 6455,High Point,NC,27262,(336) 869-3000,http://www.isurity.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,JusFit Personal Training Studio,4000 Ossi ct,high point,NC,27265,(336) 837-5427,http://jusfitnc.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Kameo Parks Consulting,"1859 Skeet Club Rd #102, #260",Highpoint,NC,27265,(336) 338-8461,http://KameoParks.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Manpower,2710 N. Main Street,High Point,NC,27265,(336) 584-4160,http://manpower.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Marjae’s Wine Bar,2701 Jill Court,High Point,NC,27260,(336) 383-8167,http://Marjaeswinebar.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,McDuffie Tax Service,717 Green Valley,Greensboro,NC,27408,(336) 880-8797,http://www.mcduffietaxservice.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Mega Mission Ministries,P.O. Box 2361,High Point,NC,27261,(336) 391-4488,
https://members.bhpchamber.org/list/ql/business-professional-services-5,MovingRoom Coaching LLC,205 Neal street Suite  #105,High Point,NC,27262,(336) 471-5112,http://www.movingroomcoaching.net
https://members.bhpchamber.org/list/ql/business-professional-services-5,NC Solution Group,2203 Eastchester Drive,High Point,NC,27265,(336) 317-6557,http://www.ncsolutiongroup.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Office Batch,1215 Eastchester Drive,High Point,NC,2765,(336) 317-6557,http://www.officebatch.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Office Depot,274 Eastchester Drive,High Point,NC,27262,(336) 869-8744,
https://members.bhpchamber.org/list/ql/business-professional-services-5,Office Evolution of the Triad,3980 Premier Drive,High Point,NC,27265,336-822-9900,https://www.officeevolution.com/locations/high-point
https://members.bhpchamber.org/list/ql/business-professional-services-5,Office Pride Commercial Cleaning Services,704 McWay Drive,High Point,NC,27263,(336) 289-8998,http://www.OfficePride.com/0315
https://members.bhpchamber.org/list/ql/business-professional-services-5,Pathways Career Testing,3804 Rappahannock Ct.,Greensboro,NC,27407,(336) 856-1600,http://www.PathwaysCareerTesting.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Paychex,5529 Sunlight Drive,Durham,NC,27707,(315) 263-7564,http://paychex.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,"Payroll Solutions, Inc",6425 Old Plank Road,High Point,NC,27265,(336) 885-5056,http://www.payrollmadeeasy.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Peoplelink Staffing Solutions,3411 West Wendover Avenue,Greensboro,NC,27407,(336) 259-6089,http://www.peoplelinkstaffing.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,"Protection Systems, Inc",107 West Peachtree Drive,High Point,NC,27262,(336) 841-8685,
https://members.bhpchamber.org/list/ql/business-professional-services-5,Qui Resources,2203 Eastchester Drive ,High Point,NC,27265,(336) 355-8706,http://www.quiresources.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,RJ Young,7990 North Point Blvd,Winston Salem,NC,27106,(336) 517-3688,http://www.rjyoung.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Serenity Staffing Solutions ,136 E Parris Ave ,High Point,NC,27260,(336) 479-8924,http://www.serenitystaffingsolutions.net
https://members.bhpchamber.org/list/ql/business-professional-services-5,SERVICEMASTER BUILDING CARE,2606 Phoenix Drive,Greensboro,NC,27406,(336) 299-9441,
https://members.bhpchamber.org/list/ql/business-professional-services-5,SERVPRO of High Point,712 McWay Dr,High Point,NC,27263,(336) 884-0063,
https://members.bhpchamber.org/list/ql/business-professional-services-5,Sew-U-Nique Custom Alterations and Sewing Studio,1101 North Main Street,High Point,NC,27262,(336) 307-6582,http://www.sewuniquehp.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Sharpe Pursuits Inc.,1904 Fairfax Road,Greensboro,NC,27407,(336) 273-5575,http://www.sp3eventcompany.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Sir Speedy Printing Center,117 West Lexington Avenue,High Point,NC,27262,(336) 889-6322,http://www.sirspeedy.com/highpoint
https://members.bhpchamber.org/list/ql/business-professional-services-5,Smartin International,4307 Talavera Drive,High Point,NC,27265,(336) 687-1933,http://www.smartin-up.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,"Solutions Accounting, Tax, & Consulting",505 E Commerce St. ,High Point,NC,27262,(844) 422-2848,http://www.yourtaxguys.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Speedpro Imaging,3650 Patterson Ave Ste E,Winston- Salem,NC,27105,(336) 744-3331,http://www.speedprohighpoint.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Sunland Fire Protection ,1218 Elon Place ,High Point,NC,27263,(336) 886-7027,
https://members.bhpchamber.org/list/ql/business-professional-services-5,The Carolina Signsmith,111 Creek Ridge Road,Greensboro,NC,27406,(336) 967-7446,http://www.TheCarolinaSignsmith.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,The Recruiting Specialist,306-B Eden Terrace,Archdale,NC,27263,(336) 431-0326,http://www.therecruitingspecialist.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,"The Resource Company, Inc",1292 South Stratford Road,Winston-Salem,NC,27006,(336) 896-1000,http://www.theresource.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,The Retirement Team,164 South Main Street ,High Point,NC,27260,(336) 841-1005,http://www.theretirementteam.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,The UPS Store,265 Eastchester Drive,High Point,NC,27262,(336) 885-4623,http://www.theupsstorelocal.com/2815
https://members.bhpchamber.org/list/ql/business-professional-services-5,"Thrive With Coach Candice, LLC",#1109 265 Eastchester Drive,High Point,NC,27262,(336) 662-5892,http://Thrivewithcoachcandice.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,US Enhanced Personnel Services,7017 ALBERT PICK RD,GREENSBORO,NC,27409-9534,(336) 897-3572,http://www.us-enhanced.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Vericast ,4475 Premier Drive,High Point,NC,27265,(336) 822-2900,http://www.harlandclarke.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,"Vivensure, LLC",P.O. Box 441,Summerfield,NC,27358,(833) 848-3678,http://www.vivensure.com
https://members.bhpchamber.org/list/ql/business-professional-services-5,Vocational Rehabilitation Services,"919 Phillips Avenue, Suite 105",High Point,NC,27262,(336) 887-2686,
https://members.bhpchamber.org/list/ql/business-professional-services-5,Wayne Rutherford Consulting Services,2405 addison blvd,high point,North Carolina,27262,(336) 899-6555,
https://members.bhpchamber.org/list/ql/business-professional-services-5,"WorkForce Unlimited, LLC. ",1022 Hutton Lane,High Point,NC,27262,(336) 882-0084,http://www.wfunlimited.com
https://members.bhpchamber.org/list/ql/computers-telecommunications-6,Lumos,4100 Mendenhall Oaks Parkway,High Point,NC,27265,(336) 886-3600,http://www.lumosfiber.com
https://members.bhpchamber.org/list/ql/computers-telecommunications-6,"Accelerando, Inc.",1589 Skeet Club Road,High Point,NC,27265,(336) 899-1899,http://www.accelerando.net
https://members.bhpchamber.org/list/ql/computers-telecommunications-6,Arthrex Piedmont+,522 North Elam Ave.,Greensboro,NC,27408,(336) 399-1771,http://piedmontplus.com
https://members.bhpchamber.org/list/ql/computers-telecommunications-6,AT&T,100 S. Eugene Street,Greensboro,NC,27401,(336) 887-4110,http://www.att.com
https://members.bhpchamber.org/list/ql/computers-telecommunications-6,Build. Integrate. Train.,2212 Eastchester Drive,High Point,NC,27265,(336) 265-6460,http://www.buildintegratetrain.app
https://members.bhpchamber.org/list/ql/computers-telecommunications-6,CMIT Solutions of Greensboro,1111 W. Friendly Ave,Greensboro,NC,27401,3365421100,http://www.cmitsolutions.com/greensboro
https://members.bhpchamber.org/list/ql/computers-telecommunications-6,ComTech,1204 S. Main St.,Graham,NC,27253,(336) 338-7328,https://comtechnc.com/
https://members.bhpchamber.org/list/ql/computers-telecommunications-6,FM Consulting Group,2510 Copperleaf Court,High point,NC,27265,1-800-928-0525,https://www.fmconsultingroup.com
https://members.bhpchamber.org/list/ql/computers-telecommunications-6,Fox 8 TV,2005 Francis Street,High Point,NC,27263,(336) 841-8888,http://www.myfox8.com
https://members.bhpchamber.org/list/ql/computers-telecommunications-6,"Integrated Technologies, Inc.",1314 Long St,High Point,NC,27262,(336) 389-9090,https://www.integratedtech.net
https://members.bhpchamber.org/list/ql/computers-telecommunications-6,Level Solutions Group,410 West English Road,High Point,NC,27262,3362599887,http://www.levelsg.com
https://members.bhpchamber.org/list/ql/computers-telecommunications-6,Piedmont Technical Experts,101 S. Elm St,Greensboro,NC,27401,(336) 900-5906,https://piedmonttechnicalexperts.com
https://members.bhpchamber.org/list/ql/computers-telecommunications-6,Solve IT Security,7213 Weatherstone Drive,Kernersville,NC,27284,(336) 777-5060,http://www.solveitsecurity.com
https://members.bhpchamber.org/list/ql/computers-telecommunications-6,Spectrum Reach,"200 CentrePort Drive, Suite 250",Greensboro,NC,27409,(919) 443-3191,https://www.spectrumreach.com/
